page_name,page_url,axe_alt_els,axe_contrast_els,axe_els[AXE.INCOMPLETE_CRITICAL],axe_els[AXE.INCOMPLETE_MINOR],axe_els[AXE.INCOMPLETE_MODERATE],axe_els[AXE.INCOMPLETE_SERIOUS],axe_els[AXE.VIOLATIONS_CRITICAL],axe_els[AXE.VIOLATIONS_MINOR],axe_els[AXE.VIOLATIONS_MODERATE],axe_els[AXE.VIOLATIONS_SERIOUS],axe_err[AXE.INCOMPLETE_CRITICAL],axe_err[AXE.INCOMPLETE_MINOR],axe_err[AXE.INCOMPLETE_MODERATE],axe_err[AXE.INCOMPLETE_SERIOUS],axe_err[AXE.VIOLATIONS_CRITICAL],axe_err[AXE.VIOLATIONS_MINOR],axe_err[AXE.VIOLATIONS_MODERATE],axe_err[AXE.VIOLATIONS_SERIOUS],codesniffer_alt_els,codesniffer_contrast_els,codesniffer_els[WCAG.OPERABLE_ERROR],codesniffer_els[WCAG.OPERABLE_WARNING],codesniffer_els[WCAG.PERCEIVABLE_ERROR],codesniffer_els[WCAG.PERCEIVABLE_WARNING],codesniffer_els[WCAG.ROBUST_ERROR],codesniffer_els[WCAG.ROBUST_WARNING],codesniffer_els[WCAG.UNDERSTANDABLE_ERROR],codesniffer_err[WCAG.OPERABLE_ERROR],codesniffer_err[WCAG.OPERABLE_WARNING],codesniffer_err[WCAG.PERCEIVABLE_ERROR],codesniffer_err[WCAG.PERCEIVABLE_WARNING],codesniffer_err[WCAG.ROBUST_ERROR],codesniffer_err[WCAG.ROBUST_WARNING],codesniffer_err[WCAG.UNDERSTANDABLE_ERROR],lighthouse_desktop[audit-score_cumulative-layout-shift],lighthouse_desktop[audit-score_first-contentful-paint],lighthouse_desktop[audit-score_interactive],lighthouse_desktop[audit-score_largest-contentful-paint],lighthouse_desktop[audit-score_max-potential-fid],lighthouse_desktop[audit-score_speed-index],lighthouse_desktop[audit-score_total-blocking-time],lighthouse_desktop[audit-val_cumulative-layout-shift],lighthouse_desktop[audit-val_first-contentful-paint],lighthouse_desktop[audit-val_interactive],lighthouse_desktop[audit-val_largest-contentful-paint],lighthouse_desktop[audit-val_max-potential-fid],lighthouse_desktop[audit-val_speed-index],lighthouse_desktop[audit-val_total-blocking-time],lighthouse_desktop[cat-score_accessibility],lighthouse_desktop[cat-score_best-practices],lighthouse_desktop[cat-score_performance],lighthouse_desktop[cat-score_pwa],lighthouse_desktop[cat-score_seo],lighthouse_mobile[audit-score_cumulative-layout-shift],lighthouse_mobile[audit-score_first-contentful-paint],lighthouse_mobile[audit-score_interactive],lighthouse_mobile[audit-score_largest-contentful-paint],lighthouse_mobile[audit-score_max-potential-fid],lighthouse_mobile[audit-score_speed-index],lighthouse_mobile[audit-score_total-blocking-time],lighthouse_mobile[audit-val_cumulative-layout-shift],lighthouse_mobile[audit-val_first-contentful-paint],lighthouse_mobile[audit-val_interactive],lighthouse_mobile[audit-val_largest-contentful-paint],lighthouse_mobile[audit-val_max-potential-fid],lighthouse_mobile[audit-val_speed-index],lighthouse_mobile[audit-val_total-blocking-time],lighthouse_mobile[cat-score_accessibility],lighthouse_mobile[cat-score_best-practices],lighthouse_mobile[cat-score_performance],lighthouse_mobile[cat-score_pwa],lighthouse_mobile[cat-score_seo]
,http://yaragrovuz.ru/,39,17,1,,,6,39,1,4,48,1,,,1,1,1,2,3,40,15,1,,61,13,,2,1,1,,5,10,,1,1,1,0.69,0.29,0.02,0.41,0.18,0.62,0.00093505555600324,1297.3,5795.2775,7016.2145,281,3463.581052841,285,0.81,0.6,0.46,0.36,0.73,0.13,0.33,0.02,0,0.02,0.02,0.12,0.55335408528646,3568.312,21281.496,27636.7965,747,13509.688691297,1658.5,0.81,0.53,0.09,0.42,0.74
,https://sibsport.ru/,0,2,,,,1,,,3,2,,,,1,,,3,1,0,2,,,2,2,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,http://www.theatrins-yar.ru/,0,58,,1,,58,3,,10,3,,1,,1,1,,2,1,1,58,,,4,61,5,10,,,,2,5,3,2,,0.49,0.81,0.99,0.89,0.88,0.81,0.98,0.25616854857796,1098.624,1456.321,1235.298,139,1572.6079915335,89,0.82,0.8,0.85,0.36,0.8,0.83,0.85,0.92,0.46,0.03,0.95,0.39,0.12576018439399,1996.026,3537.735,4138.331,633,2940.4570407686,767,0.8,0.73,0.63,0.42,0.83
,https://molochnoe.ru/,15,7,,1,,5,21,,22,13,,1,,1,3,,4,4,43,21,1,,48,43,7,,,1,,4,7,3,,,1,0.88,0.91,0.66,0.95,0.76,1,0.0057642438084656,970.356,2401.784,1913.7245,110,1682.4998355068,30,0.72,0.87,0.87,0.36,0.92,1,0.89,0.27,0.24,0.17,0.77,0.19,0.0155517578125,1838.161,9994.977,5160.0835,404,4270.7748353141,1259.742,0.74,0.87,0.46,0.33,0.93
,http://www.kgii.ru/,2,15,,,,15,2,,18,16,,,,1,1,,3,1,37,7,,1,38,29,4,1,1,,1,2,8,1,1,1,0.87,0.61,0.99,0.25,0.94,0.34,1,0.11299521485252,1430.427,1620.653,3445.531,112,2761.4177111797,5.2710000000002,0.84,0.6,0.69,0,0.73,0.9,0.12,0.33,0.18,0.49,0.23,0.66,0.10148759948383,4750.391,9142.336,5600.315,254,7887.5619705737,419.698,0.84,0.53,0.45,0,0.62
,http://www.chifk.ru/,0,110,,7,,108,1,1,38,15,,1,,1,1,1,4,3,18,121,,44,63,121,3,1,1,,2,5,6,3,1,1,0.74,1,1,0.99,1,0.79,1,0.15845734548286,386.5895,420.991,715.3955,41,1605.1548696848,0,0.84,0.73,0.94,0.18,0.91,,,,,,,,,,,,,,,,,,,
,http://omga.su/,1,18,,9,,16,7,3,56,31,,1,,1,4,1,2,5,1,96,1,,7,133,14,1,3,1,,3,10,6,1,2,1,0.96,0.82,0.38,0.94,0.77,1,0.030348594184952,772.973,2909.8445,2828.6625,112,1674.5708891034,53,0.51,0.53,0.8,0.18,0.8,1,0.23,0.08,0,0.61,0.33,0.38,0.00092502170138889,4053.226,14804.5565,12701.839,216,6992.2600203487,778.5,0.83,0.47,0.33,0.25,0.92
,https://aso-ksui.ru/,16,48,,9,,11,22,2,33,42,,3,,2,2,1,3,2,16,49,,,61,25,9,16,1,,,5,9,2,3,1,1,1,1,0.69,1,0.99,1,0.029013526302736,459.97,625.97,1825.97,30,849.09597330461,0,0.77,0.87,0.92,0.36,0.73,1,0.91,0.98,0.85,0.92,0.97,0.99,0.0044010416666667,1761.231,2586.231,2736.231,120,2574.9220844248,83,0.79,0.87,0.95,0.42,0.75
,https://www.gief.ru/,7,27,,1,,27,7,2,13,9,,1,,1,1,1,2,2,8,28,,,11,50,4,,1,,,3,10,1,,1,1,0.98,0.83,0.91,0.94,0.78,1,0.00049458320564457,694.151,2881.003,1169.746,111,1642.3724952987,61,0.68,0.6,0.94,0.18,0.73,1,0.95,0.41,0.56,0.01,0.66,0.3,0.00027473574156793,1532.145,8246.767,3798.282,805,4870.3909230428,941,0.68,0.6,0.58,0.17,0.62
,https://mubint.ru/,0,101,,2,,97,1,16,44,8,,1,,2,1,1,3,3,0,126,,,5,162,46,24,,,,2,9,4,1,,1,0.81,0.71,0.63,0.89,0.7,0.94,0.031245763041462,1101.12,3450.8955,2011.8945,135,1829.4747490476,122.5265,0.72,0.8,0.81,0.36,0.92,1,0.42,0.07,0.02,0.02,0.03,0.2,7.1614583333333E-5,3254.77,15433.114,8381.597,708,12870.748817173,1219,0.67,0.8,0.27,0.42,0.92
,https://mirbis.ru/,0,31,,5,,28,2,2,43,46,,1,,1,2,1,3,2,5,34,,,20,121,53,,,,,3,13,5,,,1,0.64,0.6,0.16,0.98,0.45,0.99,0.0010511341515044,1373.005,3985.301,4096.3665,90,2422.2719082793,72.5,0.77,0.6,0.66,0.36,1,1,0.2,0.02,0.1,0.28,0.58,0.22,0.030363143920898,4191.659,20808.103,6377.757,339,5342.9702046852,1179.5,0.76,0.53,0.32,0.42,0.98
,http://www.art-gzhel.ru/,6,37,,,,35,7,3,27,10,,,,2,2,1,3,3,14,41,,56,30,100,9,,1,,2,5,7,3,,1,1,1,1,0.99,0.99,1,1,0.014687670772519,311.69,703.903,741.69,71,510.89908515508,10.5,0.6,0.6,1,0,0.8,1,0.99,0.97,0.24,0.54,1,0.98,0.0098478592875553,1150.13,2727.9375,5182.825,236,1341.4024680135,109.5,0.6,0.53,0.8,0,0.67
,http://surikov-vuz.com/,26,25,,,,26,28,2,26,23,,,,2,2,2,3,2,26,8,,8,58,52,3,,,,4,4,12,2,,,1,1,1,0.81,1,0.87,1,0.01069565927498,500.6795,909.816,1484.2075,65,1392.9930688734,7.5,0.71,0.6,0.94,0,0.73,1,0.67,0.49,0.01,0.52,0.65,0.91,0.012271729196654,2507.3075,7377.817,9699.714,244,4925.0523316055,190.5,0.71,0.53,0.61,0,0.62
,http://chgiki.ru/,0,7,,2,,5,,,8,22,,1,,1,,,5,2,20,116,,,27,127,1,2,,,,4,9,1,1,,0.94,0.48,0.63,0.15,0.79,0.26,0.98,0.083797452403963,1642.4955,3865.833,4191.022,167,3035.0570945888,92.556000000001,0.96,0.67,0.61,0.27,1,1,0.18,0.09,0,0.1,0.15,0.31,0.00020973375108507,4291.041,14318.6565,13773.276,474,8939.3285728299,910.5,0.93,0.67,0.28,0.33,1
,http://uyrgii.ru/,8,72,,7,,64,8,,24,40,,1,,1,1,,4,2,60,70,1,,72,72,4,,,1,,2,8,1,,,1,0.98,1,0.55,0.99,0.94,1,0.015630546721272,693.677,1288.097,2228.677,78,1154.937335961,28.5,0.75,0.73,0.88,0.55,0.64,0.85,0.53,0.72,0.01,0.31,0.89,0.43,0.11908758440341,2907.047,5440.647,9367.047,323,3491.2183936361,694.8,0.75,0.67,0.47,0.5,0.54
,http://www.vshni.ru/,96,253,4,11,,252,96,1,66,103,1,1,,2,1,1,3,5,96,257,4,1,99,567,,,1,1,1,4,11,,,1,0.83,1,0.05,0.53,0.55,0.03,0.1,0.12564371394471,526.125,9728.3242938843,2293.412,234,5100.5994538619,802,0.5,0.47,0.4,0,0.82,1,0.99,0,0.13,0.01,0.02,0,0.0045871544534009,1242.2535,31840.685,6077.188,903,13562.691072162,6017.0525,0.5,0.4,0.28,0,0.69
,http://xn--c1aapr1a.xn--p1ai/,0,28,,,,42,,,34,7,,,,2,,,3,2,0,0,,,,2,,,1,,,,2,,,1,1,0.47,0.87,0.12,0.78,0.12,0.88,0.0025195185434893,1655.18,2681.172,4503.4,169,3828.7731496851,160,0.9,0.53,0.59,0,0.92,1,0.1,0.16,0.19,0.22,0.08,0.63,0.0020298483340638,4975.809,12101.6625,5520.637,372,10593.082833919,452,0.9,0.47,0.42,0,0.79
,http://www.vgafk.ru/,29,34,1,7,,15,30,1,37,53,1,1,,1,2,1,3,4,36,35,1,44,58,61,9,1,1,1,3,3,10,4,1,1,1,0.96,1,0.68,0.99,0.95,1,0.004222186109104,762.553,875.556,1872.643,77,1122.2078244666,19.5,0.52,0.6,0.91,0.18,0.73,0.72,0.57,0.81,0,0.38,0.82,0.67,0.16655017686288,2796.782,4631.6155,23451.8155,294,3976.6718254238,407,0.52,0.53,0.53,0.17,0.62
,http://eiubp.ru/,11,53,,1,,40,11,1,4,23,,1,,1,1,1,2,3,12,84,,,20,104,5,2,1,,,6,7,2,1,1,0,1,1,0.74,1,0.98,1,1.7237519018892,401.402,731.9965,1695.9725,47,967.47292694433,0,0.63,0.67,0.78,0,0.73,0.01,0.96,0.49,0,0.62,0.87,0.88,1.5522025790419,1476.634,7402.39,10474.4905,214,3621.698309241,221.5,0.63,0.6,0.5,0,0.62
,http://www.viepp.ru/,22,2,,1,,1,23,,7,13,,1,,1,2,,4,3,22,2,1,1,26,39,5,1,,1,1,5,6,1,1,,1,0.97,1,0.8,1,0.83,1,0.0054644338429172,707.288,833.5575,1507.744,34,1518.949962777,0,0.79,0.67,0.93,0.18,0.67,1,0.71,0.79,0.3,0.5,0.9,0.92,0,2406.219,4790.411,4857.739,251,3417.8288336922,178.5,0.79,0.6,0.74,0.17,0.69
,https://www.krags.ru/,2,130,1,,,99,2,2,29,59,1,,,1,1,1,3,2,28,130,1,,68,113,4,,,1,,7,7,3,,,1,0.49,0.7,0.18,0.9,0.45,0.99,0.0018211448851302,1623.558,3519.242199295,3963.293,131,2417.0203290896,78,0.82,0.87,0.66,0.64,0.82,1,0.03,0.09,0.02,0.15,0.03,0.4,0.00055418565538194,6385.334,14543.77739859,8359.4645,428,13162.469166073,747,0.82,0.87,0.29,0.67,0.84
,http://www.skgii.ru/,8,77,1,3,,60,12,,16,24,1,1,,1,3,,3,4,8,78,1,,34,74,4,,1,1,,6,8,2,,1,0.83,0.63,0.77,0.37,0.91,0.7,0.97,0.12716523990004,1397.138,3194.343,2870.819,125,1819.3044764667,97.5,0.42,0.6,0.72,0.18,0.82,0.9,0.44,0.15,0,0.05,0.36,0.11,0.100459986203,3200.468,12396.154,13654.757,585,6738.8573491977,1739,0.42,0.53,0.26,0.17,0.69
,https://www.sgsha.ru/,3,4,2,,,4,3,,2,7,2,,,1,1,,2,2,8,4,1,,8,9,,1,,1,,2,6,,1,,0.5,0.63,0.17,0.28,0.79,0.14,0.54,0.24911202787321,1386.883,7003.4145,3301.883,166,3727.5444596395,328.5,0.86,0.8,0.4,0.27,0.75,1,0.09,0,0,0.02,0.01,0.14,0.0094143619537354,5083.785,34209.386,20122.785,691,16304.896633445,1493.0015,0.88,0.73,0.2,0.25,0.77
,http://www.vlgafc.ru/,3,53,,4,,46,4,9,6,16,,1,,1,2,1,3,5,8,51,,,26,51,104,3,1,,,4,5,4,1,1,1,0.95,1,0.71,1,0.86,1,0.010806659152525,789.515,811.299,1766.6685,46,1438.9904372854,0,0.65,0.67,0.91,0.18,0.8,0.99,0.48,0.81,0.03,0.76,0.78,0.92,0.0463818359375,3058.4805,4649.507,7821.066,173,4189.6198516917,182.306,0.68,0.6,0.64,0.17,0.79
,https://www.vgifk.ru/,2,91,,3,,79,4,1,19,89,,1,,1,3,1,3,3,84,50,1,,96,46,8,,,1,,3,8,5,,,,,,,,,,,,,,,,,,,,,,0.8,0.08,0.69,0,0.29,0.31,0.63,0.13626611343927,5288.6955,5636.02,15772.179,330.5,7155.5796085672,447,0.51,0.8,0.42,0.17,0.62
,https://sibup.ru/,0,98,,1,,92,,2,35,7,,1,,1,,2,3,2,1,23,,,11,61,4,2,,,,3,9,2,1,,1,0.94,1,0.72,1,0.83,1,0.01755921389449,826.507,851.007,1759.507,49,1524.6022925123,0,0.92,0.6,0.91,0.36,0.92,1,0.45,0.71,0.74,0.14,0.73,0.58,0.0076884922275923,3167.803,5473.5113119812,3167.803,431,4484.5756630777,504.5,0.93,0.47,0.7,0.33,0.91
,https://psysocwork.ru/,51,97,,1,,57,54,2,137,51,,1,,1,4,2,4,7,56,98,1,,94,70,2,1,,1,,4,7,2,1,,0.31,0.5,0.59,0.29,0.89,0.34,0.89,0.35399294479125,1604.8075,4031.419,3237.993,133,2743.0087633297,156,0.66,0.6,0.53,0.18,0.91,0.75,0.26,0.07,0.01,0.1,0.31,0.13,0.15572831789653,3862.801,15736.111,9592.6215,476,7108.097610905,1601.5,0.66,0.47,0.22,0.17,0.91
,https://viesm.ru/,2,100,,18,,86,5,7,27,22,,2,,1,3,2,2,3,4,137,1,,28,154,31,,,1,,6,8,7,,,0.33,0.41,0.96,0.02,0.71,0.53,0.96,0.34166592955614,1751.074,2028.004,7071.663,188,2228.8534469566,107.129,0.78,0.53,0.53,0.18,0.7,0.12,0.04,0.43,0,0,0.36,0.2,0.58573457315233,6141.764,8036.1845,37802.0075,1017,6741.1788957286,1244.3815,0.79,0.53,0.16,0.25,0.71
,http://www.glazunov-academy.ru/isg.html,3,5,,,,5,3,1,3,5,,,,1,1,1,3,2,4,15,,,5,25,3,1,1,,,2,7,2,1,1,0.49,0.95,1,0.01,1,0.91,1,0.25258494327704,816.028,816.028,7889.284,20.5,1268.1078229781,0,0.65,0.67,0.66,0,0.64,1,0.44,0.89,0,0.96,0.76,0.93,0,3170.725,3861.8315,48473.15,105,4306.095907778,172.5,0.65,0.6,0.64,0,0.54
,http://xn--b1acpak.xn--p1ai/,0,33,,,,39,1,2,21,6,,,,2,1,1,2,2,4,13,,,6,57,7,2,,,,3,8,4,2,,1,0.77,0.98,0.89,0.93,0.78,1,0.019198541383927,1180,1695.1235,1240,116,1644.7212957216,37,0.8,0.53,0.93,0,0.91,1,0.06,0.38,0.19,0.1,0.45,0.31,0.012859968742628,5512.662,8512.662,5512.662,484,6099.7299918205,925.5,0.8,0.53,0.38,0,0.77
,https://mebik.ru/,2,115,,5,,97,12,8,91,40,,1,,1,4,2,3,4,10,162,1,12,40,214,23,10,1,1,1,5,12,4,3,1,0.59,0.44,0.66,0.55,0.9,0.19,0.85,0.2105270634991,1703.859,3714.482,2230.1335,131,3360.6566721029,174.5,0.55,0.67,0.61,0.36,0.82,0.04,0.03,0.1,0,0.07,0.12,0.16,0.84812825520833,6302.956,13896.635,14025.536,538,9432.8289174272,1390,0.49,0.6,0.08,0.42,0.8
,http://dvgafk.com/,18,104,,3,,101,18,,66,30,,1,,1,1,,3,5,18,106,,3,24,247,2,20,1,,1,4,13,1,1,1,0.62,0.94,1,0.49,1,0.95,1,0.20157882605803,845.161,865.161,2422.845,67,1139.5612286545,8.5,0.41,0.6,0.8,0,0.73,0.75,0.3,0.89,0,0.62,0.83,0.98,0.15528102367847,3689.854,3924.354,17956.629,214,3907.6896160098,99,0.41,0.53,0.61,0,0.62
,http://www.kigit.ru/,6,35,,,,46,7,,18,17,,,,2,2,,3,2,18,37,,,25,68,2,1,1,,,4,8,2,1,1,0.69,0.33,0.7,0.01,0.95,0.46,1,0.17510314573653,1914.076,3514.8495,9057.0095,106,2405.0138425678,28,0.58,0.6,0.56,0,0.73,0.89,0.05,0.18,0.05,0.04,0.28,0.71,0.10597277392818,5724.382,11738.154,7422.558,615,7373.3702372423,374.5,0.58,0.53,0.41,0,0.62
,https://vaganovaacademy.ru/,0,1,,7,,2,,,53,12,,1,,2,,,3,3,0,53,,,2,89,4,,2,,,2,5,2,,2,1,0.96,1,0.52,1,0.71,1,0,762.084,762.084,2324.333,43,1796.4539386697,0,0.78,0.87,0.85,0.18,0.91,1,0.44,0.8,0,0.44,0.53,0.92,0,3184.713,4714.0245,10486.541,269,5631.1999279816,178,0.78,0.8,0.6,0.17,0.77
,https://synergy.ru/,1,60,,8,,30,3,8,178,32,,2,,1,3,2,5,2,3,105,17,,65,161,67,,,2,,4,10,8,,,0.21,0.84,0.32,0.1,0.01,0.37,0.07,0.44199868619879,1053.591,5585.17,4749.8675,768,2661.7472854549,942.0825,0.78,0.8,0.23,0.45,0.91,0.11,0.51,0.01,0,0,0.17,0,0.61229736328125,2983.072,22749.762,20266.032,3500,8621.5469230503,6281,0.86,0.73,0.09,0.5,0.92
,https://www.mfua.ru/,14,143,,7,,125,15,,3,37,,1,,1,2,,1,2,0,0,,,,,,,,,,,,,,,1,0.94,0.3,0.15,0.89,0.67,0.57,0.035104925956169,825.611,5717.081,4190.879,135,1896.0257808256,310.5,0.85,0.73,0.55,0.36,0.82,1,0.81,0.03,0.18,0.03,0.31,0.04,0.029681599934896,2124.6225,18961.3455,5558.4875,638,7122.9482781453,2680.5125,0.9,0.6,0.32,0.42,0.82
,http://agiki.ru/,16,5,,1,,5,16,,7,20,,1,,1,1,,4,2,17,4,,,18,12,8,,,,,3,5,3,,,0.82,0.97,1,0.94,1,0.53,1,0.12938243750229,720.113,720.113,1055.6955,45,2235.2467259943,0,0.8,0.73,0.91,0,0.82,0.85,0.95,0.18,0,0.41,0.64,0.62,0.12061911268864,1553.49,11663.847,16958.316,282,4998.105712699,460,0.8,0.67,0.49,0,0.69
,http://www.stirzn.ru/,18,33,2,,,28,19,,42,24,1,,,2,2,,3,3,45,64,1,,58,67,4,15,1,1,,4,11,3,2,1,0.82,0.37,0.43,0.06,0.8,0.4,0.77,0.13079225559403,1833.889,4885.137,5451.938,162,2581.7767887342,215,0.7,0.73,0.49,0.18,0.82,0.97,0.18,0.02,0.21,0.01,0.07,0.1,0.067755533854167,4314.726,20580.509,5353.69,840,10861.364411162,1813,0.79,0.67,0.26,0.25,0.81
,https://academygps.ru/,22,17,7,62,,7,29,5,98,31,1,2,,1,4,1,1,4,22,27,7,,25,144,32,27,2,1,,3,10,6,1,2,1,1,0.69,0.37,0.05,0.45,0.58,0.022515732933642,535.525,3562.858,2877.044,593,2426.093190888,304.5,0.63,0.73,0.63,0.73,0.64,0.1,0.89,0.03,0,0,0.16,0.03,0.6165151105709,1831.09,18914.3175,13741.863,2697,8743.1313922309,3157.697,0.61,0.67,0.13,0.67,0.69
,https://www.muiv.ru/,12,34,,2,,32,15,2,3,9,,1,,1,2,1,2,4,0,0,,,,,,,,,,,,,,,0.03,0.71,0.42,0.41,0.95,0.41,0.99,0.9669441698094,1268.289,4932.968,2697.794,108,2547.8114611865,70.5,0.71,0.73,0.56,0.36,0.83,0.2,0.18,0.05,0.01,0.36,0.09,0.29,0.46151682143741,4297.375,17390.4365,9041.895,301,10149.013140713,963.5,0.71,0.73,0.15,0.42,0.86
,https://www.spbume.ru/,21,123,,12,,110,28,2,44,53,,1,,1,5,2,3,5,0,232,1,23,39,231,5,5,2,1,1,3,11,3,1,1,0.99,0.82,0.43,0.13,0.9,0.23,0.8,0.050958193133852,1089.425,4885.942,4410.8015,131,3181.0882470467,202.5,0.63,0.8,0.57,0.27,0.82,1,0.67,0.02,0,0.09,0.13,0.12,0.0090903756883409,2525.305,21297.839,12434.956,496,9264.8081423247,1672,0.73,0.8,0.27,0.25,0.81
,https://www.tisbi.ru/,0,74,,1,,80,,1,57,6,,1,,2,,1,4,2,0,38,,,3,50,17,5,,,,1,9,2,1,,1,0.98,1,0.53,0.97,0.87,0.99,0.0098234131194482,661.543,1279.674,2302.621,99,1391.9465685124,79,0.97,0.87,0.86,0.73,0.91,1,0.8,0.73,0,0.3,0.4,0.38,0.0014586181640625,2159.623,5323.543,25874.975,327,6477.2175219849,777.035,0.93,0.87,0.46,0.67,0.91
,https://www.ibispb.ru/,2,83,,2,,1,2,,19,94,,1,,1,1,,4,4,7,85,,,93,21,3,6,1,,,5,4,1,1,1,0.71,0.69,0.91,0.6,1,0.82,1,0.16891401056174,1302.132,2426.948,2080.242,58,1545.638413135,6.9999999999998,0.7,0.87,0.8,0.36,0.8,0.53,0.28,0.41,0.27,0.61,0.77,0.6,0.23875499820709,3801.747,8167.9355,4986.977,216,4240.3608907736,484,0.72,0.87,0.47,0.33,0.73
,https://atiso.ru/,0,11,,3,,11,1,3,26,12,,1,,1,1,1,2,3,0,68,,,1,88,9,,2,,,1,7,3,,2,0.99,1,0.99,0.89,0.92,0.98,0.97,0.040373207401518,501.549,1581.24,1220.24,121,920.51017701377,97.5,0.72,0.8,0.96,0.82,1,1,0.92,0.53,0.09,0.45,0.98,0.53,0.024937249077691,1723.146,6995.165,6514.665,265,2428.1913008479,565.5,0.87,0.67,0.57,0.83,0.99
,http://sielom.ru/,28,49,1,3,,9,28,1,25,91,1,1,,1,1,1,3,5,28,65,1,,42,80,24,,2,1,,4,8,3,,2,1,0.59,0.64,0.35,0.92,0.5,0.96,0.011175452609665,1458.6845,3799.3795,2963.263,123,2307.7548827067,108.5,0.61,0.73,0.7,0.18,0.73,1,0.32,0.03,0,0.1,0.11,0.32,0.0066465623643663,3600.2685,19441.8585,21245.578,480,9800.4704891248,892.5,0.61,0.73,0.29,0.17,0.77
,https://xn--b1adn1g.xn--b1aew.xn--p1ai/,12,53,,2,,46,12,2,20,33,,1,,1,1,2,3,3,18,81,1,,23,99,28,,1,1,,4,9,5,,1,1,0.96,0.99,0.46,1,0.51,1,0.012717154279569,760.02,1602.965,2518.892,64,2279.1038458626,8,0.71,0.67,0.81,0.73,0.73,1,0.45,0.41,0.62,0.5,0.41,0.81,0.025173611111111,3143.631,8158.424,3580.307,251,6356.6626798329,281.5,0.71,0.67,0.68,0.75,0.75
,http://vsiep.ru/,0,0,,,,,,,,,,,,,,,,,22,84,,,90,352,,,,,,4,11,,,,1,0.99,0.74,0.79,0.96,0.84,1,0.001555654642789,607.42,3309.602,1565.495,102,1483.1253288328,26,0.69,0.8,0.9,0,0.73,1,0.7,0.41,0.91,0.04,0.5,0.8,0.00063016914838693,2425.723,8204.033,2425.723,610,5813.5835131982,287.5,0.69,0.73,0.78,0,0.62
,http://piubp.ru/,13,23,1,1,,,13,,19,37,1,1,,,1,,6,3,14,24,2,,37,8,4,1,,1,,3,5,1,1,,1,0.65,0.74,0.41,0.94,0.63,0.96,0.0037605652881901,1358.536,3328.8835,2719.9475,113,1984.7175145967,113.5,0.82,0.8,0.74,0.18,0.83,1,0.37,0.13,0.4,0.19,0.52,0.3,0,3440.651,12879.14,4394.8165,391,5708.0775517132,936,0.82,0.8,0.44,0.25,0.86
,https://apu.fsin.gov.ru/,9,143,,2,,121,9,1,29,36,,1,,1,1,1,3,3,12,84,,,50,100,1,4,,,,3,9,1,1,,1,0.51,0.99,0.62,1,0.44,1,0.010265449979153,1577.995,1597.995,2033.8095,53,2451.8290519816,16.5,0.63,0.6,0.8,0.18,0.73,1,0.18,0.79,0.28,0.99,0.41,1,0,4353.3485,4788.989,4934.437,74,6398.568701352,24,0.91,0.67,0.66,0.17,0.62
,http://rimsou.ru/,0,0,,,,,,,,,,,,,,,,,0,264,1,4,14,358,4,6,,1,1,4,6,4,2,,0.96,0.69,0.46,0.36,0.8,0.27,0.76,0.073786120635573,1295.2965,4694.6015,2894.2695,162,2989.7000610258,219.5,0.67,0.6,0.6,0,0.82,0.87,0.54,0.03,0.01,0.03,0.29,0.25,0.11348420231107,2875.543,19858.4335,8966.1,675,7287.884950232,1082,0.67,0.53,0.29,0,0.69
,http://serebryakovka.ru/,0,10,,1,,10,,,10,44,,1,,1,,,3,1,16,2,,1,16,21,6,3,,,1,1,8,1,2,,0.04,0.91,0.98,0.89,0.81,0.8,0.96,0.91124790819986,909.097,1636.659,1219.3965,159,1601.6042254237,114,0.94,0.67,0.79,0.18,0.9,0.98,0.54,0.33,0.15,0.04,0.44,0.26,0.053889409559513,2869.464,9200.6515,5823.898,601,6180.230399417,1036,0.94,0.67,0.39,0.17,0.88
,http://nvvku.mil.ru/,2,20,,,,20,4,,6,9,,,,1,2,,3,2,3,18,,,5,29,13,,1,,,3,6,3,,1,0.38,0.99,1,0.51,1,0.96,1,0.31136206456458,572.624,978.119,2373.369,51,1053.3839671473,1,0.64,0.87,0.78,0.36,0.82,0.3,0.78,0.86,0,0.3,0.95,0.71,0.36277114213659,2212.279,4190.464,13843.279,327,2933.9325893788,371.5,0.64,0.8,0.52,0.33,0.82
,https://spbgavm.ru/,0,2,,,,,,,3,2,,,,,,,2,1,0,0,,,,,,,,,,,,,,,1,0.97,1,0.89,1,0.93,1,0.010248237993209,720.652,1130.4745,1239.1455,49,1185.8125761886,0,0.72,0.87,0.96,0.18,0.82,1,0.72,0.8,0.31,0.55,0.85,0.97,0.0071908535177161,2379.836,4715.5435,4782.124,233,3736.1587321706,126.5,0.72,0.8,0.76,0.17,0.69
,http://khpi.fsb.ru/,0,13,,,,14,,,3,,,,,2,,,3,,0,14,,,,68,,,,,,,7,,,,1,1,1,1,1,0.98,1,0,221.572,221.572,381.716,31,909.84180267913,0,1,0.73,1,0,0.8,1,1,1,0.99,0.99,1,1,0,750,840.5,1590,69,1005.9994840026,9.5,1,0.73,1,0,0.67
